1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1048,989,3,No,580,BLQ,333,288,Unf,1962,1558,TA,10930,60,108,144,6,5,913,1945,1963,140000
804,574,2,No,510,BLQ,278,240,Unf,1940,804,Gd,7200,60,294,68,7,5,788,1940,1992,119000
1440,672,3,No,678,BLQ,762,467,Fin,1981,1440,Gd,12546,60,310,17,7,6,1440,1981,1981,182900
734,1104,4,Av,1445,Unf,732,372,Fin,2005,1838,TA,21930,60,286,40,5,5,732,2005,2005,192140
958,551,2,No,958,LwQ,676,440,RFn,1976,958,TA,4928,65,50,60,6,6,958,1976,1976,143750
968,626,4,No,685,Unf,656,216,Unf,1928,968,TA,10800,60,338,172,6,4,656,1927,2007,64500
962,830,3,No,619,Unf,936,451,Fin,2000,1792,TA,10261,93,318,44,5,6,936,2000,2000,186500
1126,858,3,No,936,ALQ,190,484,RFn,1977,1126,TA,17400,80,304,41,5,5,1126,1977,1977,160000
1537,880,3,No,842,BLQ,1319,462,RFn,1962,1537,Gd,8400,80,237,36,9,6,1319,1962,2005,174000
864,880,3,No,616,ALQ,248,528,Unf,1974,864,TA,9000,60,163,55,6,4,864,1971,1971,120500
1932,482,2,Av,1336,GLQ,596,774,Fin,2008,1932,Ex,12444,96,426,66,5,8,1932,2008,2008,394617
1236,1015,2,No,600,GLQ,312,923,Unf,1957,1236,TA,7407,90,67,158,7,6,912,1957,1996,149700
1040,685,3,No,315,GLQ,114,550,RFn,1979,1725,TA,11584,80,96,88,6,7,539,1979,1979,197000
1423,748,3,No,1386,Unf,588,672,Fin,1993,2555,TA,11526,79,104,152,7,6,588,1922,1994,191000
848,591,1,Av,697,GLQ,151,420,RFn,2004,848,Gd,4426,75,147,102,5,6,848,2004,2004,149300
1026,981,3,Av,765,GLQ,252,812,None,2008,2007,Ex,11003,85,160,52,5,10,1017,2008,2008,310000
952,886,2,No,662,Unf,952,192,Unf,1916,952,Fa,8854,100,76,98,6,6,952,1916,1992,121000
1422,896,3,Av,240,Unf,1422,626,RFn,2004,1422,Gd,8500,63,106,60,5,7,1422,2004,2004,179600
913,672,3,Gd,187,LwQ,769,240,Unf,1990,913,TA,8400,70,75,36,5,6,814,1966,1966,129000
1188,408,3,No,593,GLQ,595,312,Unf,1962,1188,TA,26142,80,189,39,7,5,1188,1962,1962,157900
1220,870,3,No,1079,GLQ,141,556,RFn,1995,2090,Gd,10000,80,438,65,5,8,1220,1995,1996,240000
796,550,2,No,788,Unf,560,384,Unf,1950,1346,TA,11767,70,788,24,7,4,560,1910,2000,112000
630,886,1,Av,553,GLQ,77,534,None,1970,630,Ex,1533,21,84,32,7,5,630,1970,1970,92000
896,896,4,No,2260,Unf,896,470,None,1974,1792,TA,9000,60,228,45,5,5,896,1974,1974,136000
1578,668,3,No,738,Unf,1573,840,Unf,2008,1578,Ex,9262,78,194,36,5,8,1573,2008,2009,287090
1072,720,2,Gd,547,GLQ,816,525,Fin,2005,1072,TA,3675,35,80,28,5,5,547,2005,2005,145000
1140,860,3,No,326,Unf,1140,528,None,2006,1140,TA,17217,90,125,56,5,5,1140,2006,2006,84500
1221,915,2,No,410,GLQ,811,400,RFn,2004,1221,Gd,7500,62,180,113,5,7,1221,2004,2005,185000
953,694,3,No,1300,Unf,953,460,RFn,1999,1647,TA,7917,62,125,40,5,6,953,1999,2000,175000
2073,406,3,No,790,ALQ,589,500,Unf,1978,2073,TA,13175,85,119,80,6,6,1542,1978,1988,210000
1188,1152,4,No,275,GLQ,877,252,RFn,1941,2340,Gd,9042,66,320,60,9,7,1152,1941,2006,266500
1078,1039,2,Mn,49,Unf,217,240,Unf,1950,1078,Gd,9717,68,289,44,6,5,1078,1950,1996,142125
1256,1039,3,No,830,BLQ,136,276,Fin,1965,1256,TA,9937,75,28,68,6,5,1256,1965,1965,147500
